model,Lot Number,s_serial,Qty,Lot Qty,Line,Line Desc,Start Date,Shift,End Date,Shift,Due Date,Prod Type,Model Group,Model Category,Actual Results,MPS Mngm. Code,Cost Center,Comment,Date YYYYMMDD,S/O,Cont No,This Plan Qty,Prev Qty,This Qty,Create WSID,Create User,Create PGM, Create Date,Create Time
KMM-C505DABEN,063A,23486,870,870,N9998,GIPSI NEW,2026-03-16,1,2026-03-16,1,2026-03-16,1,DABG-01-01-20,K,0,,0,,2026-03-16,0,P0262033,870,0,0,,,PLN06,MRPT37B2,20250114
KMM-DAB307EN,058A,19711,100,100,N9998,GIPSI NEW,2026-03-16,1,2026-03-16,1,2026-03-16,1,DABEN-01-01-15,K,0,,0,,2026-03-16,0,P0230564,100,0,0,,,PLN06,MRPT37B2,20250114
KMM-D305BTEN,049A,6796,60,60,N9998,GIPSI NEW,2026-03-16,1,2026-03-16,1,2026-03-16,1,DMRGBT-02-02-20,K,0,,0,,2026-03-16,0,P0258936,60,0,0,,,PLN06,MRPT37B2,20250114
KMM-D505DABEN,084A,31096,485,485,N9998,GIPSI NEW,2026-03-16,1,2026-03-16,1,2026-03-16,1,DABG-01-01-20,K,0,,0,,2026-03-16,0,P0258944,485,0,0,,,PLN06,MRPT37B2,20250114
KMM-X705KN,079A,33679,515,515,N9998,GIPSI NEW,2026-03-16,1,2026-03-16,1,2026-03-16,1,DABHD-01-01-22,K,0,,0,,2026-03-16,0,P0264098,515,0,0,,,PLN06,MRPT37B2,20250114
KMM-105RYE2N,115A,69241,505,505,N9998,GIPSI NEW,2026-03-16,1,2026-03-16,1,2026-03-16,1,DMRBT-03-03-17,K,0,,0,,2026-03-16,0,P0255466,505,0,0,,,PLN06,MRPT37B2,20250114
KMM182ITA9N,032A,9351,500,500,N9998,GIPSI NEW,2026-03-16,1,2026-03-16,1,2026-03-16,1,DOP-01-01-23,K,0,,0,,2026-03-16,0,P0255297,500,0,0,,,PLN06,MRPT37B2,20250114
KMR-M332BTKN,088A,50906,1425,1425,N9998,GIPSI NEW,2026-03-16,1,2026-03-16,1,2026-03-16,1,KMR-03-03-22,K,0,,0,,2026-03-16,0,P0264099,1425,0,0,,,PLN06,MRPT37B2,20250114
KMR-M508DABEN,048A,4871,70,70,N9998,GIPSI NEW,2026-03-16,1,2026-03-16,1,2026-03-16,1,MRN-01-01-22,K,0,,0,,2026-03-16,0,P0258987,70,0,0,,,PLN06,MRPT37B2,20250114
KW-SX88BTKN,040A,10293,300,300,N9998,GIPSI NEW,2026-03-16,1,2026-03-16,1,2026-03-16,1,JVC-02-02-23,K,0,,0,,2026-03-16,0,P0263455,300,0,0,,,PLN06,MRPT37B2,20250114
KW-X850BTEN,050A,5201,60,60,N9998,GIPSI NEW,2026-03-16,1,2026-03-16,1,2026-03-16,1,DPX-02-02-15,K,0,,0,,2026-03-16,0,P0259069,60,0,0,,,PLN06,MRPT37B2,20250114
KW-X850BTMN,060A,16841,284,284,N9998,GIPSI NEW,2026-03-16,1,2026-03-16,1,2026-03-16,1,DPX-02-02-15,K,0,,0,,2026-03-16,0,P0259080,284,0,0,,,PLN06,MRPT37B2,20250114
KW-X850BTSKN,056A,19573,312,312,N9998,GIPSI NEW,2026-03-16,1,2026-03-16,1,2026-03-16,1,DPXBT-09-09-20,K,0,,0,,2026-03-16,0,P0259083,312,0,0,,,PLN06,MRPT37B2,20250114
KD-X1820IMA9N,079A,50321,500,500,N9998,GIPSI NEW,2026-03-16,1,2026-03-16,1,2026-03-16,1,DOP-01-01-23,K,0,,0,,2026-03-16,0,P0264070,500,0,0,,,PLN06,MRPT37B2,20250114
KD-X280BTKN,157A,140996,1500,1500,N9998,GIPSI NEW,2026-03-16,1,2026-03-16,1,2026-03-16,1,DMRBT-04-03-22,K,0,,0,,2026-03-16,0,P0263742,1500,0,0,,,PLN06,MRPT37B2,20250114
KD-X280BTKN,158A,142496,720,720,N9998,GIPSI NEW,2026-03-16,1,2026-03-16,1,2026-03-16,1,DMRBT-04-03-22,K,0,,0,,2026-03-16,0,P0263743,720,0,0,,,PLN06,MRPT37B2,20250114
KD-X282BTNAMN,074A,73302,1500,1500,N9998,GIPSI NEW,2026-03-16,1,2026-03-16,1,2026-03-16,1,DOP-01-01-23,K,0,,0,,2026-03-16,0,P0264079,1500,0,0,,,PLN06,MRPT37B2,20250114
KD-X282DBTEN,150A,124576,1280,1280,N9998,GIPSI NEW,2026-03-16,1,2026-03-16,1,2026-03-16,1,DABHD-01-01-22,K,0,,0,,2026-03-16,0,P0263774,1280,0,0,,,PLN06,MRPT37B2,20250114
KMM-BT209EN,118A,83736,170,170,N9998,GIPSI NEW,2026-03-16,1,2026-03-16,1,2026-03-16,1,DMRBT-04-03-22,K,0,,0,,2026-03-16,0,P0264092,170,0,0,,,PLN06,MRPT37B2,20250114
KMM-BT332UKN,161A,158391,1500,1500,N9998,GIPSI NEW,2026-03-16,1,2026-03-16,1,2026-03-16,1,DMRBT-04-03-22,K,0,,0,,2026-03-16,0,P0264093,1500,0,0,,,PLN06,MRPT37B2,20250114
KMM-BT332UKN,162A,159891,260,260,N9998,GIPSI NEW,2026-03-16,1,2026-03-16,1,2026-03-16,1,DMRBT-04-03-22,K,0,,0,,2026-03-16,0,P0264094,260,0,0,,,PLN06,MRPT37B2,20250114
KMM-BT408MN,142A,108651,550,550,N9998,GIPSI NEW,2026-03-16,1,2026-03-16,1,2026-03-16,1,DMRBT-04-03-22,K,0,,0,,2026-03-16,0,P0257319,550,0,0,,,PLN06,MRPT37B2,20250114
DPX505BTKN,082A,46661,200,200,N9999,GIPSI NEW,2025-03-24,1,2025-03-24,1,2025-03-24,1,DPXBT-09-09-20,K,0,,0,,2025-03-24,0,P0258293,200,0,0,,,PLN06,MRPT37B2,20250114
DPX-5300BTA9N,054A,19581,300,300,N9999,GIPSI NEW,2025-03-24,1,2025-03-24,1,2025-03-24,1,DPXBT-04-04-15,K,0,,0,,2025-03-24,0,P0247278,300,0,0,,,PLN06,MRPT37B2,20250114
DPX-7300DABEN,043A,12105,80,80,N9999,GIPSI NEW,2025-03-24,1,2025-03-24,1,2025-03-24,1,DPXHD-09-09-22,K,0,,0,,2025-03-24,0,P0247299,80,0,0,,,PLN06,MRPT37B2,20250114
DPX795BHKN,052A,12433,188,188,N9999,GIPSI NEW,2025-03-24,1,2025-03-24,1,2025-03-24,1,DPXHD-09-09-22,K,0,,0,,2025-03-24,0,P0258299,188,0,0,,,PLN06,MRPT37B2,20250114
KDC-BT450DABEN,097A,34866,200,200,N9999,GIPSI NEW,2025-03-24,1,2025-03-24,1,2025-03-24,1,DAB-01-01-20,K,0,,0,,2025-03-24,0,P0258698,200,0,0,,,PLN06,MRPT37B2,20250114
KDC-BT560DABEN,034A,10141,130,130,N9999,GIPSI NEW,2025-03-24,1,2025-03-24,1,2025-03-24,1,DABHD-01-01-22,K,0,,0,,2025-03-24,0,P0232712,130,0,0,,,PLN06,MRPT37B2,20250114
KDC-BT640UEN,064A,18776,5,5,N9999,GIPSI NEW,2025-03-24,1,2025-03-24,1,2025-03-24,1,KBT1-04-04-17,K,0,,0,,2025-03-24,0,P0245510,5,0,0,,,PLN06,MRPT37B2,20250114
KDC-BT660UMN,066A,17251,220,220,N9999,GIPSI NEW,2025-03-24,1,2025-03-24,1,2025-03-24,1,KDCBT-04-04-21,K,0,,0,,2025-03-24,0,P0230221,220,0,0,,,PLN06,MRPT37B2,20250114
KDC-BT760DABEN,041A,8991,100,100,N9999,GIPSI NEW,2025-03-24,1,2025-03-24,1,2025-03-24,1,DABHD-01-01-22,K,0,,0,,2025-03-24,0,P0248095,100,0,0,,,PLN06,MRPT37B2,20250114
KDC-MP382BTKN,045A,17721,200,200,N9999,GIPSI NEW,2025-03-24,1,2025-03-24,1,2025-03-24,1,KDCBT-04-04-21,K,0,,0,,2025-03-24,0,P0230254,200,0,0,,,PLN06,MRPT37B2,20250114
KDC-X305KN,093A,59621,1310,1310,N9999,GIPSI NEW,2025-03-24,1,2025-03-24,1,2025-03-24,1,KDCBT-04-04-21,K,0,,0,,2025-03-24,0,P0257276,1310,0,0,,,PLN06,MRPT37B2,20250114
KDC-X705KN,055A,21281,260,260,N9999,GIPSI NEW,2025-03-24,1,2025-03-24,1,2025-03-24,1,DABHD-01-01-22,K,0,,0,,2025-03-24,0,P0258778,260,0,0,,,PLN06,MRPT37B2,20250114
KD-DB622BTEN,092A,39281,45,45,N9999,GIPSI NEW,2025-03-24,1,2025-03-24,1,2025-03-24,1,DAB-01-01-20,K,0,,0,,2025-03-24,0,P0255161,45,0,0,,,PLN06,MRPT37B2,20250114
KD-SR87BTKN,038A,20560,450,450,N9999,GIPSI NEW,2025-03-24,1,2025-03-24,1,2025-03-24,1,JBT1-04-04-22,K,0,,0,,2025-03-24,0,P0247613,450,0,0,,,PLN06,MRPT37B2,20250114
KD-T720BTKN,065A,33136,345,345,N9999,GIPSI NEW,2025-03-24,1,2025-03-24,1,2025-03-24,1,JBT1-04-04-22,K,0,,0,,2025-03-24,0,P0251050,345,0,0,,,PLN06,MRPT37B2,20250114
KD-T822BTEN,056A,14846,265,265,N9999,GIPSI NEW,2025-03-24,1,2025-03-24,1,2025-03-24,1,JBT1-04-04-22,K,0,,0,,2025-03-24,0,P0246077,265,0,0,,,PLN06,MRPT37B2,20250114
KD-T920BTSKN,067A,36781,200,200,N9999,GIPSI NEW,2025-03-24,1,2025-03-24,1,2025-03-24,1,KDTBT-06-04-22,K,0,,0,,2025-03-24,0,P0258508,200,0,0,,,PLN06,MRPT37B2,20250114
KD-T92MBSKN,044A,13676,280,280,N9999,GIPSI NEW,2025-03-24,1,2025-03-24,1,2025-03-24,1,MRN-01-01-22,K,0,,0,,2025-03-24,0,P0246079,280,0,0,,,PLN06,MRPT37B2,20250114
TZ-ND001JN,049A,23653,932,932,N9999,GIPSI NEW,2025-03-24,1,2025-03-24,1,2025-03-24,1,DPXHD-09-09-23,K,0,,0,,2025-03-24,0,P0255332,932,0,0,,,PLN06,MRPT37B2,20250114
CK-W70DJN,252A,227601,1500,1500,N9999,GIPSI NEW,2025-03-24,1,2025-03-24,1,2025-03-24,1,DPX-02-02-17,K,0,,0,,2025-03-24,0,P0246585,1500,0,0,,,PLN06,MRPT37B2,20250114
DPX5300BTHSJN,074A,53201,500,500,N9999,GIPSI NEW,2025-03-24,1,2025-03-24,1,2025-03-24,1,DPXBT-02-02-18,K,0,,0,,2025-03-24,0,P0256558,500,0,0,,,PLN06,MRPT37B2,20250114
DPX505BTKN,083A,46861,200,200,N9999,GIPSI NEW,2025-04-08,1,2025-04-08,1,2025-04-08,1,DPXBT-09-09-20,K,0,,0,,2025-04-08,0,P0258294,200,0,0,,,PLN06,MRPT37B2,20250114
KDC-BT282UKN,095A,59856,225,225,N9999,GIPSI NEW,2025-04-08,1,2025-04-08,1,2025-04-08,1,KDCBT-04-04-21,K,0,,0,,2025-04-08,0,P0251428,225,0,0,,,PLN06,MRPT37B2,20250114
KDC-BT370UKN,082A,65332,834,834,N9999,GIPSI NEW,2025-04-08,1,2025-04-08,1,2025-04-08,1,KDCBT-04-04-21,K,0,,0,,2025-04-08,0,P0258688,834,0,0,,,PLN06,MRPT37B2,20250114
KDC-BT665UEN,029A,3186,35,35,N9999,GIPSI NEW,2025-04-08,1,2025-04-08,1,2025-04-08,1,KDCBT-04-04-22,K,0,,0,,2025-04-08,0,P0226326,35,0,0,,,PLN06,MRPT37B2,20250114
KDC-X705KN,056A,21541,350,350,N9999,GIPSI NEW,2025-04-08,1,2025-04-08,1,2025-04-08,1,DABHD-01-01-22,K,0,,0,,2025-04-08,0,P0258779,350,0,0,,,PLN06,MRPT37B2,20250114
KD-T720BTKN,066A,33481,200,200,N9999,GIPSI NEW,2025-04-08,1,2025-04-08,1,2025-04-08,1,JBT1-04-04-22,K,0,,0,,2025-04-08,0,P0251051,200,0,0,,,PLN06,MRPT37B2,20250114
KD-T920BTSKN,068A,36981,200,200,N9999,GIPSI NEW,2025-04-08,1,2025-04-08,1,2025-04-08,1,KDTBT-06-04-22,K,0,,0,,2025-04-08,0,P0258509,200,0,0,,,PLN06,MRPT37B2,20250114
KD-T952BTMN,046A,10111,70,70,N9999,GIPSI NEW,2025-04-08,1,2025-04-08,1,2025-04-08,1,JBT1-04-04-22,K,0,,0,,2025-04-08,0,P0245473,70,0,0,,,PLN06,MRPT37B2,20250114
KW-R950BTMN,045A,9885,56,56,N9999,GIPSI NEW,2025-04-08,1,2025-04-08,1,2025-04-08,1,DPXBT-09-09-20,K,0,,0,,2025-04-08,0,P0248532,56,0,0,,,PLN06,MRPT37B2,20250114
U342BTJN,042A,9241,665,665,N9999,GIPSI NEW,2025-04-08,1,2025-04-08,1,2025-04-08,1,KDCBT-04-04-21,K,0,,0,,2025-04-08,0,P0248687,665,0,0,,,PLN06,MRPT37B2,20250114
CK-W70DJN,253A,229101,1000,1000,N9999,GIPSI NEW,2025-04-08,1,2025-04-08,1,2025-04-08,1,DPX-02-02-17,K,0,,0,,2025-04-08,0,P0246586,1000,0,0,,,PLN06,MRPT37B2,20250114
DPXM33BTHSJN,024A,8601,1500,1500,N9999,GIPSI NEW,2025-04-08,1,2025-04-08,1,2025-04-08,1,DPXM-01-01-24,K,0,,100,,2025-04-08,0,P0257243,1500,0,0,,,PLN06,MRPT37B2,20250114
DPXM33BTHSJN,025A,10101,500,500,N9999,GIPSI NEW,2025-04-08,1,2025-04-08,1,2025-04-08,1,DPXM-01-01-24,K,0,,100,,2025-04-08,0,P0257244,500,0,0,,,PLN06,MRPT37B2,20250114
DPX505BTKN,084A,47061,572,572,N9999,GIPSI NEW,2025-04-14,1,2025-04-14,1,2025-04-14,1,DPXBT-09-09-20,K,0,,0,,2025-04-14,0,P0258295,572,0,0,,,PLN06,MRPT37B2,20250114
DPX-5200BTEN,055A,8857,52,52,N9999,GIPSI NEW,2025-04-14,1,2025-04-14,1,2025-04-14,1,DPXBT-03-03-15,K,0,,0,,2025-04-14,0,P0225546,52,0,0,,,PLN06,MRPT37B2,20250114
DPX-5300BTMN,060A,18797,148,148,N9999,GIPSI NEW,2025-04-14,1,2025-04-14,1,2025-04-14,1,DPXBT-09-09-20,K,0,,0,,2025-04-14,0,P0251010,148,0,0,,,PLN06,MRPT37B2,20250114
DPXGH005MSMN,084A,42510,300,300,N9999,GIPSI NEW,2025-04-14,1,2025-04-14,1,2025-04-14,1,DPXGH-01-01-19,K,0,,0,,2025-04-14,0,P0251012,300,0,0,,,PLN06,MRPT37B2,20250114
DPXGH006MSMN,063A,14844,260,260,N9999,GIPSI NEW,2025-04-14,1,2025-04-14,1,2025-04-14,1,DPXGH-01-01-19,K,0,,0,,2025-04-14,0,P0258226,260,0,0,,,PLN06,MRPT37B2,20250114
DPXGH007MSRN,053A,14431,148,148,N9999,GIPSI NEW,2025-04-14,1,2025-04-14,1,2025-04-14,1,DPXGH-01-01-19,K,0,,0,,2025-04-14,0,P0247326,148,0,0,,,PLN06,MRPT37B2,20250114
DPX-U760BTJN,051A,17981,240,240,N9999,GIPSI NEW,2025-04-14,1,2025-04-14,1,2025-04-14,1,DPXBT-09-09-20,K,0,,0,,2025-04-14,0,P0254530,240,0,0,,,PLN06,MRPT37B2,20250114
KDC-360UIMN,037A,7646,180,180,N9999,GIPSI NEW,2025-04-14,1,2025-04-14,1,2025-04-14,1,KDCBT-04-04-21,K,0,,0,,2025-04-14,0,P0248172,180,0,0,,,PLN06,MRPT37B2,20250114
KDCBT278UUZKN,084A,39441,800,800,N9999,GIPSI NEW,2025-04-14,1,2025-04-14,1,2025-04-14,1,DOP-01-01-21,K,0,,0,,2025-04-14,0,P0255743,800,0,0,,,PLN06,MRPT37B2,20250114
KDC-BT282UKN,096A,60081,545,545,N9999,GIPSI NEW,2025-04-14,1,2025-04-14,1,2025-04-14,1,KDCBT-04-04-21,K,0,,0,,2025-04-14,0,P0254751,545,0,0,,,PLN06,MRPT37B2,20250114
KDC-BT370UKN,083A,66166,417,417,N9999,GIPSI NEW,2025-04-14,1,2025-04-14,1,2025-04-14,1,KDCBT-04-04-21,K,0,,0,,2025-04-14,0,P0258689,417,0,0,,,PLN06,MRPT37B2,20250114
KDC-BT382UKN,077A,50166,430,430,N9999,GIPSI NEW,2025-04-14,1,2025-04-14,1,2025-04-14,1,KDCBT-04-04-21,K,0,,0,,2025-04-14,0,P0251432,430,0,0,,,PLN06,MRPT37B2,20250114
KDC-BT450DABEN,098A,35066,310,310,N9999,GIPSI NEW,2025-04-14,1,2025-04-14,1,2025-04-14,1,DAB-01-01-20,K,0,,0,,2025-04-14,0,P0258699,310,0,0,,,PLN06,MRPT37B2,20250114
KDC-BT782HDKN,036A,12541,180,180,N9999,GIPSI NEW,2025-04-14,1,2025-04-14,1,2025-04-14,1,DABHD-01-01-22,K,0,,0,,2025-04-14,0,P0248120,180,0,0,,,PLN06,MRPT37B2,20250114
KDC-BT960DABEN,041A,7636,105,105,N9999,GIPSI NEW,2025-04-14,1,2025-04-14,1,2025-04-14,1,DABHD-01-01-22,K,0,,0,,2025-04-14,0,P0248131,105,0,0,,,PLN06,MRPT37B2,20250114
KD-DB922BTEN,032A,7841,60,60,N9999,GIPSI NEW,2025-04-14,1,2025-04-14,1,2025-04-14,1,DABHD-01-01-22,K,0,,0,,2025-04-14,0,P0232607,60,0,0,,,PLN06,MRPT37B2,20250114
KD-T702BTEN,101A,53796,175,175,N9999,GIPSI NEW,2025-04-14,1,2025-04-14,1,2025-04-14,1,JBT1-04-04-17,K,0,,0,,2025-04-14,0,P0247652,175,0,0,,,PLN06,MRPT37B2,20250114
KD-T720BTKN,067A,33681,655,655,N9999,GIPSI NEW,2025-04-14,1,2025-04-14,1,2025-04-14,1,JBT1-04-04-22,K,0,,0,,2025-04-14,0,P0251416,655,0,0,,,PLN06,MRPT37B2,20250114
KD-T752BTMN,049A,16116,100,100,N9999,GIPSI NEW,2025-04-14,1,2025-04-14,1,2025-04-14,1,JBT1-04-04-22,K,0,,0,,2025-04-14,0,P0247674,100,0,0,,,PLN06,MRPT37B2,20250114
KD-T920BTSKN,069A,37181,550,550,N9999,GIPSI NEW,2025-04-14,1,2025-04-14,1,2025-04-14,1,KDTBT-06-04-22,K,0,,0,,2025-04-14,0,P0258510,550,0,0,,,PLN06,MRPT37B2,20250114
KD-T922BTEN,064A,11886,135,135,N9999,GIPSI NEW,2025-04-14,1,2025-04-14,1,2025-04-14,1,KDTBT-06-04-20,K,0,,0,,2025-04-14,0,P0247715,135,0,0,,,PLN06,MRPT37B2,20250114
KD-T925BTSKN,038A,8416,120,120,N9999,GIPSI NEW,2025-04-14,1,2025-04-14,1,2025-04-14,1,KDTBT-06-04-22,K,0,,0,,2025-04-14,0,P0247724,120,0,0,,,PLN06,MRPT37B2,20250114
KMR-D382BTKN,052A,26951,680,680,N9999,GIPSI NEW,2025-04-14,1,2025-04-14,1,2025-04-14,1,KMRD-03-03-22,K,0,,0,,2025-04-14,0,P0243869,680,0,0,,,PLN06,MRPT37B2,20250114
KW-DB95BTEN,037A,5197,92,92,N9999,GIPSI NEW,2025-04-14,1,2025-04-14,1,2025-04-14,1,DPXHD-09-09-22,K,0,,0,,2025-04-14,0,P0248472,92,0,0,,,PLN06,MRPT37B2,20250114
KW-R950BTSKN,061A,26797,580,580,N9999,GIPSI NEW,2025-04-14,1,2025-04-14,1,2025-04-14,1,DPXBT-09-09-20,K,0,,0,,2025-04-14,0,P0248545,580,0,0,,,PLN06,MRPT37B2,20250114
TZ-ND001JN,050A,24585,468,468,N9999,GIPSI NEW,2025-04-14,1,2025-04-14,1,2025-04-14,1,DPXHD-09-09-23,K,0,,0,,2025-04-14,0,P0255333,468,0,0,,,PLN06,MRPT37B2,20250114
U340BMSJN,067A,6281,120,120,N9999,GIPSI NEW,2025-04-14,1,2025-04-14,1,2025-04-14,1,KWDMR-03-03-17,K,0,,0,,2025-04-14,0,P0257512,120,0,0,,,PLN06,MRPT37B2,20250114
U342BTJN,043A,9906,335,335,N9999,GIPSI NEW,2025-04-14,1,2025-04-14,1,2025-04-14,1,KDCBT-04-04-21,K,0,,0,,2025-04-14,0,P0248688,335,0,0,,,PLN06,MRPT37B2,20250114
U382BTJN,039A,15541,300,300,N9999,GIPSI NEW,2025-04-14,1,2025-04-14,1,2025-04-14,1,KDCBT-04-04-21,K,0,,0,,2025-04-14,0,P0256812,300,0,0,,,PLN06,MRPT37B2,20250114
08600-F9034JN,059A,12545,100,100,N9999,GIPSI NEW,2025-04-14,1,2025-04-14,1,2025-04-14,1,DPX-02-02-17,K,0,,0,,2025-04-14,0,P0252757,100,0,0,,,PLN06,MRPT37B2,20250114
Z0R7-V6-025JN,023A,1591,100,100,N9999,GIPSI NEW,2025-04-15,1,2025-04-15,1,2025-04-15,1,KIT-NAVI-Z0R7,K,0,,0,,2025-04-15,0,P0263116,100,0,0,,,PLN06,MRPT37B2,20250114
KDC-BT460UEN,054A,11396,215,215,N9999,GIPSI NEW,2025-04-24,1,2025-04-24,1,2025-04-24,1,KDCBT-04-04-21,K,0,,0,,2025-04-24,0,P0248045,215,0,0,,,PLN06,MRPT37B2,20250114
DPX505BTKN,085A,47633,200,200,N9999,GIPSI NEW,2025-04-28,1,2025-04-28,1,2025-04-28,1,DPXBT-09-09-20,K,0,,0,,2025-04-28,0,P0258296,200,0,0,,,PLN06,MRPT37B2,20250114
DPX-5300BTA9N,055A,19881,300,300,N9999,GIPSI NEW,2025-04-28,1,2025-04-28,1,2025-04-28,1,DPXBT-04-04-15,K,0,,0,,2025-04-28,0,P0247279,300,0,0,,,PLN06,MRPT37B2,20250114
DPX-7300DABEN,044A,12185,56,56,N9999,GIPSI NEW,2025-04-28,1,2025-04-28,1,2025-04-28,1,DPXHD-09-09-22,K,0,,0,,2025-04-28,0,P0247300,56,0,0,,,PLN06,MRPT37B2,20250114
DPX795BHKN,053A,12621,172,172,N9999,GIPSI NEW,2025-04-28,1,2025-04-28,1,2025-04-28,1,DPXHD-09-09-22,K,0,,0,,2025-04-28,0,P0258300,172,0,0,,,PLN06,MRPT37B2,20250114
KDCBT278UUZKN,085A,40241,285,285,N9999,GIPSI NEW,2025-04-28,1,2025-04-28,1,2025-04-28,1,DOP-01-01-21,K,0,,0,,2025-04-28,0,P0255744,285,0,0,,,PLN06,MRPT37B2,20250114
KDC-BT282UKN,097A,60626,200,200,N9999,GIPSI NEW,2025-04-28,1,2025-04-28,1,2025-04-28,1,KDCBT-04-04-21,K,0,,0,,2025-04-28,0,P0255455,200,0,0,,,PLN06,MRPT37B2,20250114
KDC-BT382UKN,078A,50596,200,200,N9999,GIPSI NEW,2025-04-28,1,2025-04-28,1,2025-04-28,1,KDCBT-04-04-21,K,0,,0,,2025-04-28,0,P0251433,200,0,0,,,PLN06,MRPT37B2,20250114
KDC-BT450DABEN,099A,35376,370,370,N9999,GIPSI NEW,2025-04-28,1,2025-04-28,1,2025-04-28,1,DAB-01-01-20,K,0,,0,,2025-04-28,0,P0258700,370,0,0,,,PLN06,MRPT37B2,20250114
KDC-BT560DABEN,035A,10271,85,85,N9999,GIPSI NEW,2025-04-28,1,2025-04-28,1,2025-04-28,1,DABHD-01-01-22,K,0,,0,,2025-04-28,0,P0232713,85,0,0,,,PLN06,MRPT37B2,20250114
KDC-BT640UEN,065A,18781,20,20,N9999,GIPSI NEW,2025-04-28,1,2025-04-28,1,2025-04-28,1,KBT1-04-04-17,K,0,,0,,2025-04-28,0,P0245511,20,0,0,,,PLN06,MRPT37B2,20250114
KDC-BT665UEN,030A,3221,70,70,N9999,GIPSI NEW,2025-04-28,1,2025-04-28,1,2025-04-28,1,KDCBT-04-04-22,K,0,,0,,2025-04-28,0,P0226327,70,0,0,,,PLN06,MRPT37B2,20250114
KDC-BT760DABEN,042A,9091,145,145,N9999,GIPSI NEW,2025-04-28,1,2025-04-28,1,2025-04-28,1,DABHD-01-01-22,K,0,,0,,2025-04-28,0,P0248096,145,0,0,,,PLN06,MRPT37B2,20250114
KDC-MP382BTKN,046A,17921,120,120,N9999,GIPSI NEW,2025-04-28,1,2025-04-28,1,2025-04-28,1,KDCBT-04-04-21,K,0,,0,,2025-04-28,0,P0230255,120,0,0,,,PLN06,MRPT37B2,20250114
KDC-X305KN,094A,60931,725,725,N9999,GIPSI NEW,2025-04-28,1,2025-04-28,1,2025-04-28,1,KDCBT-04-04-21,K,0,,0,,2025-04-28,0,P0257277,725,0,0,,,PLN06,MRPT37B2,20250114
KDC-X705KN,057A,21891,200,200,N9999,GIPSI NEW,2025-04-28,1,2025-04-28,1,2025-04-28,1,DABHD-01-01-22,K,0,,0,,2025-04-28,0,P0258780,200,0,0,,,PLN06,MRPT37B2,20250114
KD-SR87BTKN,039A,21010,450,450,N9999,GIPSI NEW,2025-04-28,1,2025-04-28,1,2025-04-28,1,JBT1-04-04-22,K,0,,0,,2025-04-28,0,P0247614,450,0,0,,,PLN06,MRPT37B2,20250114
KD-T822BTEN,057A,15111,245,245,N9999,GIPSI NEW,2025-04-28,1,2025-04-28,1,2025-04-28,1,JBT1-04-04-22,K,0,,0,,2025-04-28,0,P0246078,245,0,0,,,PLN06,MRPT37B2,20250114
KD-T922BTEN,065A,12021,120,120,N9999,GIPSI NEW,2025-04-28,1,2025-04-28,1,2025-04-28,1,KDTBT-06-04-20,K,0,,0,,2025-04-28,0,P0247716,120,0,0,,,PLN06,MRPT37B2,20250114
08600-F9034JN,060A,12645,100,100,N9999,GIPSI NEW,2025-04-28,1,2025-04-28,1,2025-04-28,1,DPX-02-02-17,K,0,,0,,2025-04-28,0,P0252758,100,0,0,,,PLN06,MRPT37B2,20250114
CK-W70DJN,254A,230101,1400,1400,N9999,GIPSI NEW,2025-04-29,1,2025-04-29,1,2025-04-29,1,DPX-02-02-17,K,0,,0,,2025-04-29,0,P0246587,1400,0,0,,,PLN06,MRPT37B2,20250114
DPX5300BTHSJN,075A,53701,1000,1000,N9999,GIPSI NEW,2025-04-29,1,2025-04-29,1,2025-04-29,1,DPXBT-02-02-18,K,0,,0,,2025-04-29,0,P0256559,1000,0,0,,,PLN06,MRPT37B2,20250114
DPX505BTKN,086A,47833,200,200,N9999,GIPSI NEW,2025-05-05,1,2025-05-05,1,2025-05-05,1,DPXBT-09-09-20,K,0,,0,,2025-05-05,0,P0259698,200,0,0,,,PLN06,MRPT37B2,20250114
DPX-U760BTJN,052A,18221,220,220,N9999,GIPSI NEW,2025-05-05,1,2025-05-05,1,2025-05-05,1,DPXBT-09-09-20,K,0,,0,,2025-05-05,0,P0255688,220,0,0,,,PLN06,MRPT37B2,20250114
KDCBT278UUZKN,086A,40526,250,250,N9999,GIPSI NEW,2025-05-05,1,2025-05-05,1,2025-05-05,1,DOP-01-01-21,K,0,,0,,2025-05-05,0,P0256478,250,0,0,,,PLN06,MRPT37B2,20250114
KDC-BT370UKN,084A,66583,867,867,N9999,GIPSI NEW,2025-05-05,1,2025-05-05,1,2025-05-05,1,KDCBT-04-04-21,K,0,,0,,2025-05-05,0,P0258690,867,0,0,,,PLN06,MRPT37B2,20250114
KDC-BT660UMN,067A,17471,155,155,N9999,GIPSI NEW,2025-05-05,1,2025-05-05,1,2025-05-05,1,KDCBT-04-04-21,K,0,,0,,2025-05-05,0,P0230222,155,0,0,,,PLN06,MRPT37B2,20250114
KDC-X305KN,095A,61656,200,200,N9999,GIPSI NEW,2025-05-05,1,2025-05-05,1,2025-05-05,1,KDCBT-04-04-21,K,0,,0,,2025-05-05,0,P0257278,200,0,0,,,PLN06,MRPT37B2,20250114
KD-T720BTKN,068A,34336,200,200,N9999,GIPSI NEW,2025-05-05,1,2025-05-05,1,2025-05-05,1,JBT1-04-04-22,K,0,,0,,2025-05-05,0,P0251417,200,0,0,,,PLN06,MRPT37B2,20250114
